主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B08TG5T6T7,Size: Mesh Style | Color: Glossy Black,TLAPS,TLAPS 7422444651601 For Dodge Ram 1500 2006-2008/2500 3500 2006-2009 Glossy Black Mesh Front Bumper Grill Grille,https://images-na.ssl-images-amazon.com/images/I/41UuA3A-rJL._AC_US200_.jpg,B0C2GSL69X,Automotive:Replacement Parts:Body & Trim:Body:Grilles,Automotive,"274,628","-111,699",-41%,Automotive Grilles,360,24,"32,000%","2,520",320%,105.00,3,85%,,76,16.67%,4.20,4,2021-01-11,FBM,9,5,1,TLAPS,US,"公司名称：JL Concepts
电话号码：951-332-7000",FBM,,Y,,Y,,Automotive Grilles by TLAPS,,26 x 9 x 2 inches,2023-07-04
,B0B3J91JVZ,Color: smoked lens,Mingrui test,2Pcs Amber Sequential Blink Dynamic LED Side Mirror Marker Lights for Dodge Ram 1500 2019-2022 Blinker Indicator Turn Signal Light Smoked Lens,https://m.media-amazon.com/images/I/51sASfdxjQL._AC_US200_.jpg,B0BLSB437F,Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Signal Light Assemblies:Marker Light Assemblies:Side Marker Assemblies,Automotive,"133,103","-97,565",-53%,Automotive Side Marker Light Assemblies,405,24,"-1,400%","1,919",-14%,79.99,4,78%,5.69,29,16.67%,4.90,4,2022-06-07,FBA,9,2,2,Mingrui test Auto Parts and Accessories,CN,"公司名称：rong li
电话号码：1-323-654-9901
办公地址：
湖熟街道周岗社区长干街26号木子姚手工坊
南京
江宁区
江苏
211125
CN",FBA,,,,Y,,,13.1 ounces,10.08 x 6.1 x 3.7 inches,2023-07-02
,B07BQX1DFW,,Kiwi Master,"Kiwi Master Mud Flaps Compatible for 2009-18 Dodge Ram 1500/2500/3500, 2019-2023 Dodge Ram 1500 Classic Heavy Duty Splash Guards (Only for Trucks Without OEM Fender Flares,Single Rear Wheels)",https://m.media-amazon.com/images/I/41BYaZTQCgL._AC_US200_.jpg,B07BQX1DFW,Automotive:Exterior Accessories:Mud Flaps & Splash Guards,Automotive,"214,777","-18,419",-5%,Wheel & Tire Mud Flaps & Splash Guards,436,24,"-5,700%","1,199",-57%,49.97,11,60%,12.67,134,12.50%,4.10,3,2018-02-04,FBA,9,1,1,KIWI MASTER,CN,"公司名称：Ningbo ZhengRunfu E-commerce Co., LTD",FBA,,,,Y,,,4.39 pounds,20 x 11.45 x 4.5 inches,2023-07-03
,B0B6HQS36W,Color: Left Driver Side,WonVon,WonVon Tail Light Fit for 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 Dodge Ram 1500/2500/3500 09-18 Dodge Ram 1500/10-18 Dodge Ram 2500 3500 with Bulb Red 55277415AF CH2818124 Only Left Side,https://m.media-amazon.com/images/I/513M+4BO9QL._AC_US200_.jpg,B0BPY26VBQ,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:Tail Light Assemblies",Automotive,"98,950","195,740",112%,Automotive Tail Light Assemblies,525,24,"70,000%",719,700%,29.99,,56%,8.61,10,0.00%,3.60,0,2022-09-20,FBA,9,3,1,Wonvon-VIP-Store,CN,"公司名称：Guangzhou Qingyunxi Trading Co., Ltd.
办公地址：
大沙地西6号304-311房,310房丰巢创客空间办公卡位A0126号
广州市
黄埔区
广东省
510700
CN",FBA,,,,Y,,,2.66 pounds,24.01 x 16.93 x 24.01 inches,2023-07-03
,B0BR6Q7NX9,,X4XZ,600-910 Transfer Case Shift Encoder Motor GM 4WD for 2004-2007 Cadillac Escalade ESV EXT Chevy Avalanche 1500 Silverado 1500 2500 HD Classic 2006-2010 Dodge Ram 1500,https://m.media-amazon.com/images/I/31M3xkahuTL._AC_US200_.jpg,B0BR6Q7NX9,Automotive:Replacement Parts:Transmission & Drive Train:Transfer Case Components,Automotive,"99,872","187,467",54%,Automotive Replacement Transfer Case Components,45,24,"2,200%","1,919",22%,79.99,,75%,7.81,6,0.00%,3.00,0,2022-12-27,FBA,7,1,1,X4XZ-AUTO,CN,公司名称：Cheng Du Xin Shi Li Qi Pei You Xian Gongsi,FBA,,,Y,,,,4.98 pounds,9 x 8.5 x 7 inches,2023-07-03
,B09J8BFR91,,NPAUTO,"Ignition Coil Pack Replacement for 3.7 4.7 1999 2000 2001 2002 2003 2004 2005 2006 2007 Dodge Dakota Ram 1500 Durango, Jeep Grand Cherokee Liberty, 05-08 Grand Cherokee 3.7L 4.7L, UF270 C1231, 8pc",https://m.media-amazon.com/images/I/41Umpac11tL._AC_US200_.jpg,B09J8BFR91,Automotive:Replacement Parts:Ignition Parts:Coil Packs,Automotive,"116,507","-91,068",-21%,Automotive Replacement Ignition Coil Packs,356,24,"5,400%","1,895",54%,78.99,,75%,7.97,32,8.33%,4.60,2,2021-10-11,FBA,10,1,1,NPAUTO,CN,公司名称：Shen Zhen Shi Xin Hong Chang Ke Ji You Xian GongSi,FBA,,,,Y,,,4.36 pounds,8.74 x 8.5 x 3.58 inches,2023-07-03
,B08Y64Q11Q,,EPIC LIGHTING,EPIC LIGHTING OE Style Replacement Headlights Tail Lights Corner Signal Lights Pair Set Compatible with Dodge 94-02 Ram 1500 02 Ram 2500 3500 Truck [ 6-Piece ] Combo,https://m.media-amazon.com/images/I/51Edl8gyf8L._AC_US200_.jpg,B08Y64Q11Q,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:Tail Light Assemblies",Automotive,"95,633","-81,864",-19%,Automotive Tail Light Assemblies,497,24,"6,300%","2,735",63%,113.97,,64%,24.43,58,4.17%,4.50,1,2021-03-05,FBM,8,1,1,EPIC LIGHTING,US,"公司名称：CA
电话号码：1-840-200-9911",FBM,,Y,,,,Automotive Tail Light Assemblies by EPIC LIGHTING,13 pounds,21 x 18 x 13 inches,2023-07-03
,B091SSM22R,,Cartist,Cartist Dash Cover for Dodge Ram 1500 2500 3500 1998-2001 Dashboard Cover Mat Non-Slip Pad Carpet Sunshield Protector,https://m.media-amazon.com/images/I/21vFAHsh+3L._AC_US200_.jpg,B091SSM22R,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"140,837","89,636",137%,Interior Dash Covers,355,24,"10,000%",477,100%,19.88,,53%,6.39,42,4.17%,4.00,1,2021-04-05,FBA,9,1,1,Cartist-US,CN,"公司名称：Guangzhou Hengda Technology Industry Co., Ltd.
办公地址：
清湖苏元庄街三横路1号之一
白云区
广州
广东
510440
CN",FBA,,,,Y,,,1.3 pounds,11.18 x 8.98 x 3.94 inches,2023-07-03
,B09QHZ81R1,,X AUTOHAUX,X AUTOHAUX Rear Door Harness with Connector for Dodge for RAM 1500 2500 3500 4500 5500 56051931AA 56051931AB 56051694AA 645-506 Automotive Door Rear Wiring Harness Left Right Side,https://images-na.ssl-images-amazon.com/images/I/41+eiu8H0DL._AC_US200_.jpg,B09QHZ81R1,Automotive:Replacement Parts:Lighting & Electrical:Electrical:Wiring Harnesses,Automotive,"220,466","181,977",83%,Automotive Replacement Electrical Wiring Harnesses,321,24,"4,700%",714,47%,29.79,,67%,5.40,43,4.17%,4.50,1,2022-01-14,FBA,10,1,2,uxcell,CN(HK),"公司名称：Dragonmarts Company Limited
办公地址：
Room 1111, 11/F., Metroplaza, Tower 2
223 Hing Fong Road
Kwai Fong
New Territories
0000
HK",FBA,,Y,,Y,,Automotive Replacement Electrical Wiring Harnesses,10.9 ounces,8.86 x 5.16 x 3.07 inches,2023-07-05
,B097XXR983,,PickupZone,PickupZone Fiberglass Hard Flip Folding Truck Bed Tonneau Cover Fits 2019-2022 Dodge Ram 1500 New Body Style | Does Not Fit w/Multi-Function (Split) Tailgate 5' 7&quot; Bed (67.4&quot;),https://images-na.ssl-images-amazon.com/images/I/41-eXjW-CwL._AC_US200_.jpg,B0BCH4JL4J,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tonneau Covers,Automotive,"184,644","86,408",47%,Truck Tonneau Covers,319,24,"-9,200%","13,919",-92%,529.99,14,69%,89.98,45,4.17%,4.30,1,2021-07-05,FBM,10,1,1,Pickup Zone,CN,"公司名称：dai qun feng
办公地址：
遵义路100号南丰城B座3302
上海市
长宁区
上海
200050
CN",FBM,,,,Y,,,71.5 pounds,54.72 x 33.46 x 5.91 inches,2023-07-05
,B0BQBZ2PMW,,Cxdar,"Cxdar Rain Guards Shield for 2009-2018 Dodge Ram 1500, Window Vent Visors Shades Wind Deflectors for 09-18 Ram 1500 Quad Cab",https://images-na.ssl-images-amazon.com/images/I/41yzNw5Eo9L._AC_US200_.jpg,B0BQBZ2PMW,Automotive:Exterior Accessories:Deflectors & Shields:Side Window Wind Deflectors & Visors,Automotive,"240,031","35,228",15%,Side Window Wind Deflectors & Visors,743,24,"-5,800%",885,-58%,36.89,,54%,11.41,3,0.00%,3.40,0,2022-12-15,FBA,9,1,1,Cxdar,CN,"公司名称：changzhoukexingdadianzishangwuyouxiangongsi
办公地址：
阳光龙庭
32栋乙单元1403室
常州市
天宁区
江苏省
213000
CN",FBA,,,,Y,,,1.83 pounds,38 x 9 x 2 inches,2023-07-05
,B07QNL3PDK,Size: 2 Inch Lift Blocks,Supreme Suspensions,Supreme Suspensions - 2&quot; Rear Lift Blocks for Dodge Ram 1500 / Ram 2500 / Ram 3500 2WD/4WD - High-Strength Steel Tapered Lift Blocks (9/16th Pin),https://images-na.ssl-images-amazon.com/images/I/41VdWMlp8lL._AC_US200_.jpg,B07QSRJJY4,"Automotive:Replacement Parts:Shocks, Struts & Suspension:Chassis:Body & Suspension Lift Kits",Automotive,"108,793","272,355",250%,Automobile Chassis Body & Suspension Lift Kits,1141,24,-400%,"1,078",-4%,44.95,,66%,8.45,45,4.17%,4.20,1,2019-04-14,FBM,9,4,1,Supreme Suspensions,US,"公司名称：Open Umbrella, Inc.
电话号码：1-888-810-6791
办公地址：
14400 Industry Circle
LA MIRADA
CA
90638
US",FBM,,,,Y,,,7 pounds,,2023-07-05
,B0BQVVCNCN,Size: Fit for 2006-2022 RAM 1500 (PU),Autoholic,Autoholic Front Upper Control Arms for 2-4 Lift Fit for 2006-2022 RAM 1500 Upper Control Arms with Ball Joints,https://images-na.ssl-images-amazon.com/images/I/41lKXMWsuxL._AC_US200_.jpg,B0C813KXJB,"Automotive:Replacement Parts:Shocks, Struts & Suspension:Control Arms & Parts:Control Arms",Automotive,"635,869","-359,145",-56%,Automotive Replacement Control Arms,2546,23,"10,000%","3,679",100%,159.99,3,78%,11.97,1,0.00%,5.00,0,2022-12-21,FBA,9,3,1,LABFORMARS,CN,公司名称：Changzhoushiguokezhuangbeikejiyouxiangongsi,FBA,,,,Y,,,17.61 pounds,16.25 x 13.45 x 6 inches,2023-06-27
,B0BQYK76D5,,COMNOVA AUTOPART,COMNOVA Side Steps Running Boards Compatible with 2019-2023 Dodge Ram 1500 Crew Cab New Body Style. 6.5 Inches Ram Rock Sliders Nerf Bars with Honeycomb Step Pad.,https://images-na.ssl-images-amazon.com/images/I/41KNEf+n8HL._AC_US200_.jpg,B0BTHN7823,Automotive:Exterior Accessories:Running Boards & Steps:Running Boards,Automotive,"277,006","-140,146",-51%,Running Boards,428,23,"20,800%","4,599",208%,199.99,,65%,39.63,9,4.35%,4.90,1,2022-12-27,FBM,9,1,1,SUNWAY558,US,"公司名称：SUNWAY USA INC
办公地址：
558 WORTMAN AVE
BROOKLYN
NEW YORK
11208-5414
US",FBM,,,Y,Y,,,50 pounds,86 x 10 x 7 inches,2023-06-27
,B0C4SG89LG,,PZ,PZ 6 inch Mirror Stainless Steel Running Boards Side Step Nerf Bar Compatible with 2019-2023 Dodge Ram 1500 New Body Crew Cab(2019-2023 Ram Classic 2019-2022 Ram 2500 3500 Excluded),https://images-na.ssl-images-amazon.com/images/I/41MUORwROpL._AC_US200_.jpg,B0C4SG89LG,Automotive:Exterior Accessories:Running Boards & Steps:Running Boards,Automotive,"427,005","-357,947",-84%,Running Boards,890,23,,"3,754",,163.23,,60%,40.89,,,,,2023-05-08,NA,8,1,1,Hwayspeed,US,"公司名称：HWAYSPEED INC
电话号码：909-297-3344
办公地址：
14271 Don Julian Rd",NA,,,Y,Y,,,49 pounds,85.4 x 9.5 x 9 inches,2023-06-27
,B01ISY8KB0,,OCPTY,OCPTY 5x5.5 to 5x4.5 Wheel Adapters 1.5 inch with 1/2&quot; ThreadSize 88mm Hub Bore fits 1994-2008 for Ram 1500 2003-2008 for E150 2PCS,https://images-na.ssl-images-amazon.com/images/I/31+e8ehWvVL._AC_US200_.jpg,B01ISY8KB0,Automotive:Tires & Wheels:Accessories & Parts:Wheel Accessories & Parts:Wheel Adapters & Spacers,Automotive,"209,401","10,073",5%,Wheel Adapters & Spacers,1377,23,"14,000%","1,448",140%,62.99,,70%,9.25,6,0.00%,4.00,0,2018-09-27,FBA,9,1,2,OCPTY,US,"公司名称：CYBER AUTOPARTS INC
办公地址：
2590 E VIOLET LN
ONTARIO
CA
91762
US",FBA,,,,Y,,,8.88 pounds,7.7 x 7.2 x 4.5 inches,2023-06-27
,B084VRZMHJ,,u-Box,u-Box Ram 1500 Console Storage Interior Lock Box Security Insert Gun Safe Locking Vault Compatible with Dodge Ram 1500 2009-2018 Pickup Trucks Interior Storage,https://images-na.ssl-images-amazon.com/images/I/51if+uUhmdL._AC_US200_.jpg,B084VRZMHJ,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"401,825","-180,009",-45%,Automotive Center Consoles,3797,23,"18,300%",919,183%,39.99,9,69%,6.39,77,8.70%,3.70,2,2020-02-16,FBA,9,1,1,UBOX Offroad,CN,"公司名称：shenzhenshi qianhaioupa shangmaoyouxiangongsi
办公地址：
观湖街道樟溪社区
新樟路158号中森公园华府C2座25E
深圳
龙华
广东
518110
CN",FBA,,,,Y,,,2.99 pounds,12.5 x 9.1 x 9.3 inches,2023-06-27
,B0BZTDMPFQ,,Rezaw-Plast,Rezaw-Plast REZAW-PLAST Front Floor Mats &amp; Bed Liner for Ram ProMaster City 2015-2023 Cargo Van Accessories Heavy Duty Van Accessories Odor Black (Won't fit Promaster 1500 2500 3500),https://images-na.ssl-images-amazon.com/images/I/31Z+GsdGatL._AC_US200_.jpg,B0BZTDMPFQ,Automotive:Interior Accessories:Floor Mats & Cargo Liners:Cargo Liners,Automotive,"217,930","6,756",3%,Cargo Liners,1446,23,"160,000%","6,669",1600%,289.99,,85%,17.71,,,,,2023-03-27,FBM,6,1,1,IMG AUTOMARKET,US,"公司名称：Img Automarket
电话号码：+1 4405707372
办公地址：
2970 Bramblewood Drive
BROADVIEW HEIGHTS
OH
44147
US",FBM,,,,,,,20 pounds,48 x 6 x 6 inches,2023-06-27
,B075K2RXMZ,,Mushan,"Pack of 2 Key Fob 6 Button Mushan Car Ignition Key Replacement FCC ID M3N5WY783X Fits for Grand Cherokee 2008-2013,for Dodge Ram 1500 2500 3500 2008-2010, for Chrysler Town &amp; Country 2008-2015",https://images-na.ssl-images-amazon.com/images/I/51Dtl+0ZRNL._AC_US200_.jpg,B075K2RXMZ,Automotive:Interior Accessories:Anti-Theft:Keyless Entry Systems,Automotive,"230,038","-68,675",-30%,Antitheft Keyless Entry Systems,1327,23,"-2,300%",528,-23%,22.99,39,68%,3.97,"1,011",8.70%,3.80,2,2017-09-10,FBA,9,1,1,Mushan,CN,"公司名称：shenzhenshisongnakejiyouxiangongsi
办公地址：
绿景香颂B1栋
深圳
龙华新区
518109
CN",FBA,,,,Y,,,0.13 pounds,2.5 x 0.7 x 1.2 inches,2023-06-27
,B0B87JZ5BH,,Coverado,"Coverado RAM Seat Covers, Faux Leather Car Seat Covers for Front and Rear, Truck Pickup Interior Set, Compatible with 2002-2023 Dodge Ram 1500 2500 3500 Crew Cab with Flat Back Bench, Black-and-Gray",https://images-na.ssl-images-amazon.com/images/I/51HClhmHQEL._AC_US200_.jpg,B0BZZ2D5JX,Automotive:Interior Accessories:Seat Covers & Accessories:Seat Covers,Automotive,"429,925","-191,960",-45%,Automotive Seat Covers,1656,23,"2,900%","4,353",29%,178.95,39,70%,27.79,247,13.04%,4.10,3,2022-07-31,FBA,9,1,1,Coverado Store,CN,"公司名称：changchunshilingchishangmaoyouxiangongsi
办公地址：
16802 Barker Springs Rd #550
Houston
道里区
TX
77084
US",FBA,,,Y,Y,,,16.91 pounds,27.6 x 23 x 9.5 inches,2023-06-27
,B07DF9FVQL,Size: Pack of 1,Premium Guard,"PG8157EX Extended Life Oil Filter up to 10,000 Miles | Fits 2018-14 Ram 1500, 2019 1500 Classic, 2021-14 Jeep Grand Cherokee, 2021-18 Maserati Quattroporte, 2019-18 Levante, 2019 Ghibli",https://images-na.ssl-images-amazon.com/images/I/51nlnWaL9BL._AC_US200_.jpg,B07SV27Y5N,Automotive:Replacement Parts:Filters:Oil Filters & Accessories:Oil Filters,Automotive,"376,117","-5,533",-1%,Automotive Replacement Oil Filters,816,23,"5,300%",226,53%,10.59,,44%,4.08,111,4.35%,4.60,1,2018-05-29,FBA,9,3,6,QLSupply,US,公司名称：NY,FBA,,,,Y,,,2.89 ounces,2.6 x 2.6 x 4.9 inches,2023-06-27
,B09C1PPKDC,,KUSATEC,"KUSATEC 513286 Front 2PCS Wheel Bearing and Hub Assembly Compatible with Dodge Journey 2009-2017, Ram ProMaster 1500 2500 3500 2014-2015, 5 Lug Bolts w/ABS",https://images-na.ssl-images-amazon.com/images/I/41vBhN5OwxL._AC_US200_.jpg,B09C1PPKDC,Automotive:Replacement Parts:Bearings & Seals:Bearings:Wheel:Hub Assemblies,Automotive,"193,297","18,039",9%,Automotive Replacement Hub Assemblies Bearings,3663,23,"12,900%","1,977",129%,85.99,,71%,12.45,11,8.70%,4.40,2,2021-12-28,FBA,8,1,1,KUSATEC,CN,"公司名称：HANGZHOU KUSATEC TECHNOLOGY CO.,LTD
办公地址：
北干街道江南星城社区江南之星13幢1单元301室
杭州市
萧山区
浙江省
311202
CN",FBA,,,,Y,,,19.24 pounds,14.21 x 7.6 x 6.34 inches,2023-06-27
,B09MTF3LMK,Color: White,JDMON,JDMON A Pillar Grab Handle Repair Replacement for Dodge Ram 1500 2500 3500 2002-2009,https://images-na.ssl-images-amazon.com/images/I/41ulkGkWx7L._AC_US200_.jpg,B09MTDGQHQ,Automotive:Replacement Parts:Body & Trim:Body:Grab Handles,Automotive,"226,067","39,963",18%,Automotive Grab Handles,343,23,"33,300%",344,333%,14.99,,59%,3.86,22,0.00%,4.10,0,2021-12-02,FBA,8,2,1,LiYouStore,CN,"公司名称：CuiYehui
办公地址：
shenzhenshifutianquhuaqiangbeijiedaohuahangshequ
huafulu1006haohangdudasha1401A
shenzhen
guangdong
518000
CN",FBA,,,,,,,3.2 ounces,3.58 x 2.95 x 2.05 inches,2023-06-27
,B08XJWZJNQ,,DOCAS,"53010158AB Belt Tensioner with Pulley Assembly Fits for 1992-2003 Dodge Ram 1500 2500 Dakota Durango Van, 1993-1998 Jeep Grand Cherokee 38116 53010158AC 419-301",https://images-na.ssl-images-amazon.com/images/I/416AZvjanmL._AC_US200_.jpg,B08XJWZJNQ,"Automotive:Replacement Parts:Belts, Hoses & Pulleys:Belt Tensioners",Automotive,"349,617","-262,233",-75%,Automotive Replacement Belt Tensioners,323,23,"-1,200%",652,-12%,27.99,,65%,5.69,44,17.39%,4.50,4,2021-02-24,FBA,9,1,1,Newparts Store,CN,"公司名称：ningbochenhuaqichekejiyouxiangongsi
办公地址：
香山路168号
慈溪
滨海经济开发区
浙江省
315300
CN",FBA,,,,,,,1.61 pounds,7.28 x 4.88 x 4.02 inches,2023-06-27
,B06WW6295Z,,Mopar,DODGE RAM 1500 2500 3500 Cabin Air Filter New OEM MOPAR,https://m.media-amazon.com/images/I/51il3NzAPTL._AC_US200_.jpg,B06WW6295Z,Automotive:Replacement Parts:Filters:Air Filters & Accessories:Passenger Compartment Air Filters,Automotive,"208,746","48,878",51%,Automotive Replacement Passenger Compartment Air Filters,1609,23,"2,900%",517,29%,22.50,9,60%,5.69,284,0.00%,4.70,0,2017-02-21,FBM,5,1,12,AUTO-PRO AMERICA,US,"公司名称：New Jersey
办公地址：
94 Fulton st.
East 2nd Floor
PATERSON
NJ
07501
US",FBM,,,,,,,1.13 ounces,11.89 x 10.12 x 1.97 inches,2023-06-29
,B0BNM8C2WK,,X4XZ,5184294AE Engine Oil Cooler Oil Filter Housing Adapter for 2011-2013 Dodge Ram 1500 ProMaster Charger Challenger Avenger/Jeep Cherokee Wrangler Grand Cherokee/Chrysler 200 300 Town &amp; Country 3.6L,https://m.media-amazon.com/images/I/41CVNHM15IL._AC_US200_.jpg,B0C1B68BKF,Automotive:Replacement Parts:Engine Cooling & Climate Control:Coolers & Accessories:Engine Oil Coolers & Kits,Automotive,"112,085","144,889",129%,Towing Hitch Engine Oil Coolers & Kits,85,23,"7,100%","1,264",71%,54.99,,70%,8.45,8,0.00%,3.30,0,2022-12-04,FBA,9,1,1,X4XZ-AUTO,CN,公司名称：Cheng Du Xin Shi Li Qi Pei You Xian Gongsi,FBA,,,Y,Y,,,6.27 pounds,16.38 x 11.22 x 5.04 inches,2023-06-29
,B07V25C8BV,,Wheel Accessories Parts,Wheel Accessories Parts 20 pcs 9/16&quot; Thread Bulge Acorn 1.90 Long Lug Nuts Chrome 3/4&quot; Hex Fits 2009-10 Dodge Dakota 2003-09 Durango 2002-11 Ram 1500,https://m.media-amazon.com/images/I/51FzNrjBfuL._AC_US200_.jpg,B07V25C8BV,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"161,561","139,494",85%,Wheel & Tire Lug Nuts,657,23,"2,400%",597,24%,25.99,,62%,6.10,132,13.04%,4.40,3,2019-07-08,FBA,10,1,2,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,,,Y,,,2.33 pounds,6.73 x 4.8 x 2.44 inches,2023-06-29
,B09ZYD45QW,,BlueStars,"Premium Activated Carbon Cabin Air Filter CF10729 for Avenger, Caliber, Journey, Ram1500 2500 3500, Compass, Patriot by BlueStars","https://m.media-amazon.com/images/I/51MKebyjfAL._AC_SR200,200_.jpg",B09ZYD45QW,Automotive:Replacement Parts:Filters:Air Filters & Accessories:Passenger Compartment Air Filters,Automotive,"154,325","-294,543",-54%,Automotive Replacement Passenger Compartment Air Filters,1378,23,"65,000%",252,650%,10.99,,35%,4.75,5,4.35%,5.00,1,2022-05-09,FBA,9,1,1,Blue Stars LLC,VN,"公司名称：Tran Hoang Long
办公地址：
HH2B Linh Dam
Ha Noi
Hoang Mai
159999
VN",FBA,,,,Y,,,7.8 ounces,1.22 x 8.31 x 8.9 inches,2023-06-29
,B07WN5N1ZQ,,ECCPP,ECCPP 2PCS 5 Lug Wheel Spacers Adapters 1&quot; 5x5.5 to 5x5.5 1/2&quot; 108mm Compatible with 1990-1993 for D150 for Ram 1500 1997-2001 for Ram 1500 Van,https://images-na.ssl-images-amazon.com/images/I/41TnxuRB6TL._AC_US200_.jpg,B07WN5N1ZQ,Automotive:Tires & Wheels:Accessories & Parts:Wheel Accessories & Parts:Wheel Adapters & Spacers,Automotive,"183,587","200,112",109%,Wheel Adapters & Spacers,836,23,"3,300%","1,333",33%,57.99,,71%,8.13,13,4.35%,4.30,1,2019-08-16,FBA,10,1,3,QINCHYE,CN,"公司名称：shenzhenshiqingchushiyeyouxiangongsi
办公地址：
金西城工业园一栋四楼四零二
深圳市
龙华新区大浪街道洁玉街
广东省
518000
CN",FBA,,,,Y,,,5.97 pounds,8.1 x 7.7 x 4.1 inches,2023-06-18
,B07HGG2FDV,,Wheel Accessories Parts,Wheel Accessories Parts 20 Pcs 9/16&quot; Thread Lug Nuts Spike Spline Solid Metal Truck Spline 4.40&quot; Long Chrome Fits 2009-10 Dodge Dakota 2003-09 Durango 2002-11 Ram 1500,https://images-na.ssl-images-amazon.com/images/I/415a4idCqTL._AC_US200_.jpg,B07HGG2FDV,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"174,536","-26,298",-15%,Wheel & Tire Lug Nuts,297,23,"-3,100%","1,448",-31%,62.99,12,72%,8.13,135,4.35%,4.50,1,2018-09-17,FBA,10,1,1,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,,,Y,,,5.99 pounds,8.5 x 7.8 x 4.8 inches,2023-06-18
,B07JN8YDMX,Color: Black Housing Smoke Lens,PetMigo,3rd Brake Light High Mount Stop Brake Light with Cargo Light for 1994-2001 Dodge Ram 1500 2500 3500 (Black Housing Smoke Lens),https://m.media-amazon.com/images/I/31VLi7a0RmL._AC_US200_.jpg,B07MDYST28,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:High Mount Stop Lights",Automotive,"224,607","-47,590",-27%,Automotive High Mount Stop Light Assemblies,440,23,0%,758,0%,32.99,3,69%,4.75,266,4.35%,4.60,1,2018-10-24,FBM,8,2,1,Jackma555,CN,"公司名称：Chun Qi Electronic Commerce (Shanghai) Co., Ltd",FBM,,,,,,,9.6 ounces,14.33 x 3.23 x 2.52 inches,2023-06-25
,B07C8QV4WP,,Upgrade Your Auto,Upgrade Your Auto 17&quot; 4pc Gloss Black Wheel Skins (Set of 4) for Dodge RAM 1500 2013-2019,https://m.media-amazon.com/images/I/51fGmBaJ6iL._AC_US200_.jpg,B07C8QV4WP,"Automotive:Tires & Wheels:Accessories & Parts:Hubcaps, Trim Rings & Hub Accessories:Hubcaps",Automotive,"66,998","300,575",200%,Hubcaps,96,23,"2,400%","1,838",24%,79.94,,65%,15.87,27,4.35%,4.30,1,2018-03-21,FBM,,1,2,RRbrands,US,"公司名称：RR Brands
办公地址：
233 Aberdeen St
DAVENPORT
FL
33896
US",FBM,,,,,,,15.62 pounds,6 x 19 x 19 inches,2023-06-21
,B0BPX7J6D2,,Automkt,Turn Signal Switch 2330848 Fits for 2002-2008 Ram 1500 2500 3500 2005-2010 Dakota 2004-2009 Durango Replaces 56049823AA CBS1338,https://images-na.ssl-images-amazon.com/images/I/31LxbuULKRL._AC_US200_.jpg,B0BPX7J6D2,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Interior Switches:Turn Signal,Automotive,"122,456","-363,528",-81%,Automotive Turn Signal Switches,76,23,"220,000%",804,2200%,34.99,,70%,5.40,,,,,2022-12-12,FBA,7,1,1,Autoworth,CN,"公司名称：weifangtimulidedianzishangwuyouxiangongsi
办公地址：
jinrongguangchang9zuo1007shi
gaoxinquxinchengjiedaoqingxinshequ
weifangshi
shandongsheng
261061
CN",FBA,,,,,,,9.14 Ounces,10.28 x 4.76 x 3.19 inches,2023-07-02
