主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B07D66GWQM,,Spyder Auto,Spyder 5085269 Chevy Colorado 2015-2019 / GMC Canyon 2015-2019 LED Tail Lights - Red Clear,https://m.media-amazon.com/images/I/41uqTyLr7gL._AC_US200_.jpg,B07D66GWQM,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:Tail Light Assemblies",Automotive,"2,871,493",,,Automotive Tail Light Assemblies,28781,0,,0,,321.32,,,,2,,4.00,,2018-05-18,FBM,6,1,13,Autoplicity ?,US,"公司名称：Autoplicity LLC
电话号码：847-983-6075
办公地址：
1 Progress Drive
Unit 7
DOVER
NH
03820
US",FBM,,,,,,,8.3 pounds,20.5 x 10.1 x 9.9 inches,2023-06-08
,B0BG7QWHJW,,NSLUMO,NSLUMO Led Third Brake Light Replacement for 2004-2012 Chevy Colorado GMC Canyon Pickup Trucks Red LED Strobe Rear 3rd Brake Center High Mount Stop Lamp White Cargo Light Kit Smoked Lens CHMSL,https://m.media-amazon.com/images/I/51R09LhRs2L._AC_US200_.jpg,B0BG7QWHJW,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:High Mount Stop Lights",Automotive,"450,188",,,Automotive High Mount Stop Light Assemblies,775,0,,0,,58.93,,,,1,,5.00,,2022-09-21,FBA,8,1,2,nslumo auto light,CN,"公司名称：Nanjing Newsun Photoelectric Co.,Ltd
办公地址：
江宁区东山街道万安北路99号1号楼15楼
南京市
江苏
211103
CN",FBA,,,,Y,,,11.2 ounces,15.75 x 3.74 x 2.17 inches,2023-06-16
,B0892NX3C1,Size: Running Board Style | Color: Aluminum Black,HD Ridez,HD Ridez Running Board 6&quot; Black Compatible with Chevy Colorado GMC Canyon 2015-2022 Crew Cab (Nerf Bar Side Steps Side Bars),https://m.media-amazon.com/images/I/41JevbT475L._AC_US200_.jpg,B0896W8SWR,Automotive:Exterior Accessories:Running Boards & Steps:Running Boards,Automotive,"205,750",,,Running Boards,486,0,"-10,000%",0,-100%,249.99,4,,,30,,4.60,,2020-05-19,FBM,9,3,1,HD Ridez,US,"公司名称：Bold Pickup Parts Inc.
电话号码：1-888-319-7787
办公地址：
2620 Bellevue Way NE
#214
Bellevue
WA
98004
US",FBM,,,,Y,,,300 Pounds,82 x 13 x 8 inches,2023-06-19
,B0948M985C,,Garage-Pro,"Garage-Pro Mirror Compatible with 2017-2018 Chevrolet Colorado/GMC Canyon Power, Manual Folding, Non-Heated, 2nd Design, Paintable, Passenger Side",https://m.media-amazon.com/images/I/31KvL71RwBS._AC_US200_.jpg,B0948M985C,Automotive:Replacement Parts:Body & Trim:Body:Mirrors & Parts:Exterior Mirrors,Automotive,"1,429,397",,,Automotive Exterior Mirrors,11109,0,"-10,000%",0,-100%,90.04,,,,2,,4.10,,2021-01-07,FBM,,1,1,AutoPartsGiant,US,"公司名称：CarParts.com INC.
办公地址：
2050 West 190th St
Ste 400
Torrance
CA
90504
US",FBM,,,,,,,3.98 pounds,14 x 12 x 6 inches,2023-06-24
,B07WR7NGSK,,FKG,"FKG 515106 (2WD ONLY) Front Left Wheel Bearing Hub Assembly fit for 2004-2008 Chevy Colorado, 2004-2008 GMC Canyon, 2006 Isuzu I-280, 2007-2008 Isuzu I-290, 6 Lugs W/ABS",https://m.media-amazon.com/images/I/41mIoRGU7QL._AC_US200_.jpg,B07WR7NGSK,Automotive:Replacement Parts:Bearings & Seals:Bearings:Wheel:Hub Assemblies,Automotive,"1,546,104",,,Automotive Replacement Hub Assemblies Bearings,9319,0,,0,,84.97,,,,13,,4.50,,2019-08-17,FBA,10,1,1,FKG Auto Parts,CN,"公司名称：Mei Qi Tou Zi Guan Li Shanghai You Xian Gong Si
办公地址：
站前路202号
温岭
大溪镇
浙江
317500
CN",FBA,,,,Y,,,13.37 pounds,8.03 x 7.44 x 6.61 inches,2023-06-24
,B09M3SC3WT,,Amrxuts,Amrxuts 9pcs 23146899 Truck Tie Down Anchors for 2014-2021 Chevy Silverado 1500 2500 3500 for GMC Sierra 1500 2500 3500 for 2015-2021 Chevy Colorado GMC Canyon,https://m.media-amazon.com/images/I/51BDlhHnZKL._AC_US200_.jpg,B09M3SC3WT,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tie Downs & Anchors,Automotive,"1,434,889",,,Truck Tie Downs & Anchors,1349,0,,0,,97.99,,,,,,,,2021-11-15,FBA,6,1,1,Jiesheng Auto Parts,CN,"公司名称：Guangzhou Jiesheng Qiche Peijian Youxian Gongsi
办公地址：
永平街
东平南路105号401房
广州市
白云区
510442
CN",FBA,,,,,,,4.84 pounds,7.99 x 7.36 x 4.76 inches,2023-06-21
,B09M3SRBQM,,Amrxuts,Amrxuts 2pcs 23146899 Truck Tie Down Anchors for 2014-2021 Chevy Silverado 1500 2500 3500 for GMC Sierra 1500 2500 3500 for 2015-2021 Chevy Colorado GMC Canyon,https://m.media-amazon.com/images/I/31+iHpVeirL._AC_US200_.jpg,B09M3SRBQM,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tie Downs & Anchors,Automotive,"1,078,201",,,Truck Tie Downs & Anchors,1134,0,"-10,000%",0,-100%,25.99,,,,1,,4.00,,2021-11-15,FBA,7,1,1,Jiesheng Auto Parts,CN,"公司名称：Guangzhou Jiesheng Qiche Peijian Youxian Gongsi
办公地址：
永平街
东平南路105号401房
广州市
白云区
510442
CN",FBA,,,,,,,1.12 pounds,5.24 x 4.06 x 3.5 inches,2023-06-21
,B08N3XNMX6,Color: Left+Right,IRONTEK,IRONTEK 515106+515107 Front Left+Right Wheel Bearing and Hub Assembly (6Lug 2WD w/ABS) fits 04-08 for Chevrolet Colorado; 06 for Isuzu i-280; 06-08 for GMC Canyon; 07-08 for Isuzu i-290 2PCS,https://m.media-amazon.com/images/I/41kegLiCvHL._AC_US200_.jpg,B08N4JZLXJ,Automotive:Replacement Parts:Bearings & Seals:Bearings:Wheel:Hub Assemblies,Automotive,"1,144,041",,,Automotive Replacement Hub Assemblies Bearings,6796,0,,0,,129.99,,,,1,,4.00,,2020-11-09,FBM,,3,1,IRONTEK INDUSTRY,CN,"公司名称：Yuhuan Tongsheng Shiye Trading Co., Ltd.",FBM,,,,Y,,,28.6 pounds,16.73 x 9.09 x 7.48 inches,2023-06-24
,B083N2NZM6,,QJZ,"[1-Pack] 515106 FRONT LEFT Driver or Passenger Side Wheel Hub Bearing Assembly for 2004-2008 Chevy Colorado [RWD ONLY], 2006-2008 GMC Canyon [RWD ONLY], 2006 Isuzu I-280, 2007-2008 Isuzu I-290",https://m.media-amazon.com/images/I/515OzTWk0ZL._AC_US200_.jpg,B083N2NZM6,Automotive:Replacement Parts:Bearings & Seals:Bearings:Wheel:Hub Assemblies,Automotive,"4,348,913",,,Automotive Replacement Hub Assemblies Bearings,27518,0,,0,,74.99,,,,,,,,2020-01-07,FBM,,1,1,QJZ,US,公司名称：Bearings 2000 Sales Co.,FBM,,,,,,,,,2023-06-24
,B071CYC9QR,,DRIVESTAR,[RWD] DRIVESTAR 515106 515107 Front Wheel Hub &amp; Bearing Assembly Driver &amp; Passenger side for Chevrolet Colorado 2004 05 06 07 08 GMC Canyon 06-08 Isuze i-280 2006 i-290 07-08 (2WD w/ABS),https://m.media-amazon.com/images/I/415sa6lhReL._AC_US200_.jpg,B071CYC9QR,Automotive:Replacement Parts:Bearings & Seals:Bearings:Wheel:Hub Assemblies,Automotive,"1,479,167",,,Automotive Replacement Hub Assemblies Bearings,8898,0,,0,,144.99,,,,16,,3.80,,2017-04-11,FBM,7,1,1,Drivestar Autoparts,US,"公司名称：Smile Autoparts Inc.
电话号码：888-244-0198",FBM,,,,,,,7 pounds,10 x 15 x 9 inches,2023-06-24
,B07VNSTJCR,,ROADFAR,ROADFAR Wheel Hub Assembly Front Kit Driver Side fit for 2004-2008 for Chevrolet Colorado for GMC Canyon for Isuzu i-370 Front Left 6 Lugs Wheel Hub Bearing Replacement 515106,"https://m.media-amazon.com/images/I/41bbYrutvhL._SX200_SY200_CR,0,0,200,200_.jpg",B07VNSTJCR,Automotive:Replacement Parts:Bearings & Seals:Bearings:Wheel:Hub Assemblies,Automotive,"2,658,896",,,Automotive Replacement Hub Assemblies Bearings,16617,0,,0,,88.52,,,,5,,5.00,,2019-07-25,FBM,7,1,1,ROADFAR,CN,"公司名称：qingdao luyao dianzishangwu youxiangongsi
办公地址：
山东路7号乙中央国际2号楼1单元1102户
青岛市
市南区
山东省
266000
CN",FBM,,,,,,,13.45 Pounds,9.06 x 8.66 x 6.69 inches,2023-06-24
,B08WRKNVQ1,,ANGLEWIDE,"515106 2WD Front Left Wheel Bearing and Hub Assembly Fits 04-08 For Chevy Colorado, 04-08 For GMC Canyon, 06 For Isuzu i-280, 07-08 For Isuzu i-290, 07-08 For Isuzu i-370 6 Lugs w/ABS",https://m.media-amazon.com/images/I/41fkNoGNM+L._AC_US200_.jpg,B08WRKNVQ1,Automotive:Replacement Parts:Bearings & Seals:Bearings:Wheel:Hub Assemblies,Automotive,"2,763,848",,,Automotive Replacement Hub Assemblies Bearings,17303,0,,0,,62.80,,,,1,,1.00,,2021-02-16,FBM,,1,1,ANGLEWIDE,CN,公司名称：Shenzhenshimeitumaoyifazhanyouxiangongsi,FBM,,,,Y,,,6.1 Kilograms,9.06 x 8.66 x 6.69 inches,2023-06-24
,B086M95R68,,SCITOO,"SCITOO Wheel Bearing and Hub Assembly Replaces 515106 515107 Front fit for Chevrolet Colorado 2004-2008, for GMC Canyon 2006-2008, for Isuzu I-370 2007-2008 Hub Bearing Assembly 6 Lugs W/ABS [2pc]",https://m.media-amazon.com/images/I/41AAsDa6QfL._AC_US200_.jpg,B086M95R68,Automotive:Replacement Parts:Bearings & Seals:Bearings:Wheel:Hub Assemblies,Automotive,"3,532,261",,,Automotive Replacement Hub Assemblies Bearings,22319,0,,0,,133.51,,,,1,,1.00,,2020-03-31,FBM,6,1,1,Scitoo Auto,CN,"公司名称：SHENZHEN SHITUQICHEPEIJIANYOUXIANGONGSI
办公地址：
大浪办事处高峰社区部九窝向荣路8号-1栋三楼303
深圳市
龙华区
广东
518000
CN",FBM,,,,Y,,,26.8 pounds,18.11 x 8.66 x 6.69 inches,2023-06-24
,B084P7FLLJ,,AUTOFREE,"Fog Lights Assembly for 2015-2020 GMC Canyon with Bulbs,AUTOFREE Driving Fog Lamps Replacement Include Wiring Kit and Switch and Switch board,1 Pair(Left and Right)",https://m.media-amazon.com/images/I/31YayicNi3L._AC_US200_.jpg,B084P7FLLJ,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Driving, Fog & Spot Lights",Automotive,"209,825","289,470",109%,"Automotive Driving, Fog & Spot Light Assemblies",649,0,"10,000%",0,100%,54.69,8,71%,7.81,16,0.00%,4.00,0,2020-04-14,FBA,9,1,2,AUTOFREE,CN,"公司名称：FOSHAN SHUNDE JINGWEI TRADE CO.,LTD",FBA,,,,,,,12.8 ounces,6.71 x 6.66 x 7.18 inches,2023-06-25
,B09ZV57ZSF,Color: Clear,CHEDA,CHEDA Fog Lights Compatible with 2004 2005 2006 2007 2008 2009 2010 2011 2012 Chevy Colorado/GMC Canyon Bumper Driving Lamps(Clear Lens),https://m.media-amazon.com/images/I/51TmvxnwMfL._AC_US200_.jpg,B0BL6ML5R4,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Driving, Fog & Spot Lights",Automotive,"615,403",,,"Automotive Driving, Fog & Spot Light Assemblies",2451,0,"-10,000%",0,-100%,59.99,,,,1,0.00%,1.00,0,2022-05-08,FBM,8,2,1,Cheda Motor,US,"公司名称：Suzhou Hao Tang Auto Parts Co.,Ltd.
办公地址：
4924 Union Centre Pavilion Dr West Chester
WEST CHESTER
OH
45069-4883
US",FBM,,,,Y,,,2.64 pounds,13.58 x 8.66 x 6.5 inches,2023-06-21
,B06XPPM7DW,,EFORTISSIMO Racing,EFT STAGE 3 CLUTCH KIT+SLAVE FOR 04-12 CHEVROLET COLORADO GMC CANYON PICKUP 2.8L 2.9L,https://m.media-amazon.com/images/I/51dNjiwBM+L._AC_US200_.jpg,B06XPPM7DW,Automotive:Replacement Parts:Transmission & Drive Train:Clutches & Parts:Complete Clutch Sets,Automotive,"253,663",,,"Automotive Replacement Complete Clutch Sets
Automotive Replacement Transmissions & Parts","144
1447",0,,0,,159.00,,,,1,,4.00,,2017-03-16,NA,,1,2,,,,NA,,,,,,,19 pounds,,2023-06-24
,B09YS53LYQ,,Putco,"2015-2023 Chevy Colorado, GMC Canyon / 2016-2023 Toyota Tacoma / 2020-2023 Jeep Gladiator Putco 48&quot; Blade LED Tailgate Light Bar Red/Amber/White LEDs &amp; Plug-N-Play Quick Connect Harness",https://m.media-amazon.com/images/I/41fKHm3eksL._AC_US200_.jpg,B09YS53LYQ,Automotive:Lights & Lighting Accessories:Accent & Off Road Lighting:Light Bars,Automotive,"1,498,909",,,Automotive Light Bars,5586,0,,0,,252.45,,,,,,,,2022-04-24,FBM,,1,6,4Wheel Drive Hardware,US,公司名称：TAP Worldwide LLC,FBM,,,,,,,2 Pounds,61 x 3 x 2 inches,2023-06-21
,B07P684NBW,,MotoRad,"MotoRad 1VS103 VVT Solenoid | Fits select Buick Rainier; Chevrolet Colorado, Trailblazer; GMC Canyon, Envoy; Hummer H3; Isuzu Ascender.",https://m.media-amazon.com/images/I/41t-1ggKNaL._AC_US200_.jpg,B07P684NBW,Automotive:Replacement Parts:Engines & Engine Parts:Engine Parts:Valves & Parts:Valves:Intake Valves,Automotive,"1,935,028",,,Automotive Replacement Engine Intake Valves,1437,0,,0,,49.99,,,,8,,5.00,,2019-02-28,FBA,9,1,1,"MotoRad of America, Inc",US,"公司名称：MotoRad of America, Inc.",FBA,,,,Y,,,9.3 ounces,6.5 x 2.56 x 2.17 inches,2023-06-27
,B07JVSCZVH,,YAOPEI,"Intake &amp; Exhaust Camshaft Timing Control Solenoid Valve Kit Fits for Cadillac ATS,Malibu Impala,Buick Regal Envision,GMC Acadia Canyon 2.0L 2.5L 12655433 12655434",https://m.media-amazon.com/images/I/41dB24k+dOL._AC_US200_.jpg,B07JVSCZVH,Automotive:Replacement Parts:Engines & Engine Parts:Engine Parts:Valves & Parts:Valves:Intake Valves,Automotive,"1,078,842",,,Automotive Replacement Engine Intake Valves,821,0,"-10,000%",0,-100%,37.99,,,,51,,4.10,,2018-10-11,FBA,9,1,1,HONORY USA,CN,"公司名称：GuangZhouZhiPeiDianZiKeJiYouXianGongSi
办公地址：
云泉直街1号817房
广州
越秀区
广东
510030
CN",FBA,,,,Y,,,15.2 ounces,2.95 x 6.1 x 2.76 inches,2023-06-25
,B0C1B672GJ,,CULMKARI,Window Switch Power Control Button Fit for 2015-2022 Chevy Colorado Silverado GMC Canyon Sierra Cadillac ATS-V Replaces 23427098 DWS1778,"https://m.media-amazon.com/images/I/31qgDwcGe5L._SX200_SY200_CR,0,0,200,200_.jpg",B0C1B672GJ,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Interior Switches:Power Window,Automotive,"1,896,889",,,Automotive Power Window Switches,7809,0,,0,,29.99,,,,,,,,2023-04-02,FBA,7,1,1,Icezest,CN,公司名称：Weifang Yuebeishangmaoyouxiangongsi,FBA,,,,Y,,,3.88 Ounces,3.93 x 2.76 x 2.76 inches,2023-06-27
,B08VVWZ4Z1,,GRAND ORANGE,GRAND ORANGE LED 3rd Third Brake Lights Chrome Smoked Lens Rear Tail Cargo Lamp Compatible for Chevy Colorado/GMC Canyon 2015-2018 High Mount Brake Light,https://m.media-amazon.com/images/I/31E7plioWNL._AC_US200_.jpg,B08VVWZ4Z1,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:High Mount Stop Lights",Automotive,"2,752,440",,,Automotive High Mount Stop Light Assemblies,3557,0,,0,,24.99,,,,,,,,2021-01-31,FBM,7,1,1,GRAND ORANGE,CN,"公司名称：Changzhou Taiya International Trade Co., Ltd.",FBM,,,,Y,,,1.1 pounds,18.5 x 5.12 x 3.54 inches,2023-06-19
,B09WY45RFV,,PIT66,"PIT66 Fog Light, Compatible with 04-12 Chevy Colorado/04-12 GMC Canyon/06 Isuzu i-280 i-350/07-08 Isuzu i-290 i-370 (Does not fit Xtreme Models) 2PCS Front Left &amp; Right Fog Lights Lamps",https://m.media-amazon.com/images/I/41oZwNP9r3L._AC_US200_.jpg,B09WY45RFV,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Driving, Fog & Spot Lights",Automotive,"1,064,655",,,"Automotive Driving, Fog & Spot Light Assemblies",4763,0,"-5,000%",0,-50%,74.99,4,,,5,,5.00,,2022-03-30,FBM,9,1,1,PIT66 Motor,CN,"公司名称：Changzhou Ruibole Electronics Co., Ltd.
办公地址：
江苏省常州市新北区御庭园3栋2704室
常州市
江苏
213002
CN",FBM,,,,Y,,,2.64 pounds,13.58 x 8.66 x 6.5 inches,2023-06-19
,B0BQ35RL9P,,GENRICS,GENRICS A/C Air Conditioning Heater Control Switch Panel Replacement for Chevy/Chevrolet Colorado GMC Canyon 2004 2005 2006 2007 2008 2009 2010 2011 2012 Replaces 15-73870,"https://m.media-amazon.com/images/I/412ZTgqxj-L._SX200_SY200_CR,0,0,200,200_.jpg",B0BQ35RL9P,Automotive:Replacement Parts:Switches & Relays:Switches:Air Conditioning:Air Conditioning & Heater Control,Automotive,"451,401",,,Automotive Replacement Heater Control Switches,360,0,"-10,000%",0,-100%,67.39,,,,,,,,2022-12-14,FBM,6,1,1,GENRiCS AUTO,US,"公司名称：AOCIKOY AUTO INC
办公地址：
17700 CASTLETON ST STE 288
SUITE 288
CITY OF INDUSTRY
CA
91748-5878
US",FBM,,,,,,,14.89 Ounces,10.24 x 4.72 x 3.54 inches,2023-06-21
,B09VK5YWJ2,,abczok,"abczok Windshield Wiper Washer Fluid Reservoir Tank Bottle Cap Fit for Chevrolet Buick GMC Cadillac Canyon, Replace 13227300,12767700",https://m.media-amazon.com/images/I/31bG+IPfArL._AC_US200_.jpg,B09VK5YWJ2,Automotive:Replacement Parts:Body & Trim:Body:Reservoirs,Automotive,"1,537,653",,,Automotive Reservoirs,1371,0,,0,,7.99,,,,6,,4.40,,2022-03-14,FBA,8,1,1,DSNADUO AUTO PARTS,CN,"公司名称：Ningbo Haishu Zhongka Auto Spare Parts Co., Ltd.
办公地址：
环城西路南段158弄39号丽园尚都B座408室
宁波市
海曙区
浙江省
315000
CN",FBA,,,,,,,1.09 ounces,8.86 x 5.35 x 0.75 inches,2023-06-17
,B0BN3V5CQQ,,KUUHLERSAT,KUUHLERSAT Aluminum Radiator Shroud Electric Fan for 2006-2012 Chevy GMC Hummer Colorado Canyon H3 H3T 5.3L V8,https://m.media-amazon.com/images/I/41n8rcP9htL._AC_US200_.jpg,B0BN3V5CQQ,Automotive:Replacement Parts:Body & Trim:Body:Fan Shrouds,Automotive,"1,740,513",,,Automotive Fan Shrouds,377,0,,0,,119.00,,,,,,,,2022-11-21,FBM,,1,1,USAutoPart,CN,"公司名称：jinanjinfenqichepeijianyouxiangongsi
办公地址：
明阳路287号
121号楼2单元202户
青岛市
城阳区
山东省
266109
CN",FBM,,,,,,,11.44 pounds,27.17 x 20.08 x 4.72 inches,2023-06-16
,B09ZYQNG56,Color: white,Savzokiw,Savzokiw Smart Key Fob Remote Cover Case Protector Pouch Keyless Jacket Suitable for 2019 2020 2021 Chevrolet Silverado 1500 2500 Colorado Tahoe Suburban GMC Sierra Yukon Canyon,https://m.media-amazon.com/images/I/41cfAVQd-LL._AC_US200_.jpg,B09ZYNG9ZL,Automotive:Interior Accessories:Key Shells,Automotive,"1,396,386",,,Key Shells,7803,0,"-10,000%",0,-100%,22.90,,,,2,,5.00,,2022-05-09,FBA,5,4,1,BYU,CN,"公司名称：Guangzhou Boyu Trading Co., Ltd.
办公地址：
燕岭路120号",FBA,,,,,,,1.76 ounces,6.06 x 4.17 x 0.63 inches,2023-06-22
,B09SYW7TC3,,auovo,AC Climate Control Knob Cover for 2022-2015 Chevy Colorado &amp; GMC Canyon Accessories Auto Exterior Lamp Controls Power Switch Cover Rings Decoration Trim for 2022 Colorado/Canyon 6PCS/Set,"https://m.media-amazon.com/images/I/51Cuoa7lETL._SX200_SY200_CR,0,0,200,200_.jpg",B09SYW7TC3,Automotive:Replacement Parts:Switches & Relays:Switches:Air Conditioning:Air Conditioning & Heater Control,Automotive,"1,631,579",,,Automotive Replacement Heater Control Switches,1104,0,,0,,11.99,,,,5,,3.60,,2022-02-20,FBA,7,1,1,Toppower,CN,"公司名称：Guangzhou Lidetaike Electronics Co., Ltd.
办公地址：
白云区联边彭上兴富路6号306房
广州市
广东省
510440
CN",FBA,,,,,,,1.13 Ounces,6.77 x 4.61 x 0.91 inches,2023-06-23
,B08STDD36J,"Size: 1.75"" Thick - 2 Pack | Color: Black",Wheel Accessories Parts,Wheel Accessories Parts 1 Pc Hub Centric Wheel Spacers 6 on 120mm 6x120mm 1.75&quot; Thick 14mm 1.50 14x1.50mm Thread Stud 66.90mm Hub Fits 2015 + Chevy Colorado 2018 + Traverse 2015 + GMC Acadia Canyon,https://m.media-amazon.com/images/I/41zKajE72DL._AC_US200_.jpg,B0C5BNG6S3,Automotive:Tires & Wheels:Accessories & Parts:Wheel Accessories & Parts:Wheel Adapters & Spacers,Automotive,"2,041,882",,,Wheel Adapters & Spacers,4824,0,"-10,000%",0,-100%,84.23,,,,4,,3.10,,2021-01-11,FBA,9,2,1,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,,,Y,,,5.14 pounds,7.8 x 7.24 x 4.84 inches,2023-06-23
,B09MM3Y2RL,,AINTIER,"Aintier HVAC Blower motor Resistor with Wire harness 15218254 compatible with 2004-2012 for Chevrolet for Colorado,2003-2006 for Chevrolet for SSR,04-12 for GMC for Canyon,07-08 for Isuzu for i-290",https://m.media-amazon.com/images/I/41Dx0oomDjL._AC_US200_.jpg,B09MM3Y2RL,Automotive:Replacement Parts:Engine Cooling & Climate Control:Heating:Blower Motors,Automotive,"1,511,166",,,"Automotive Blower Motors
Automotive Replacement Blower Motors
Automotive Replacement Air Conditioning Products","1649
4471
23773",0,,0,,25.99,,,,2,,5.00,,2021-11-25,FBM,8,1,1,Aintier,CN,公司名称：yiyangshiziyangquliangdaqipeijingyingyouxiangongsi,FBM,,,,,,,5.6 ounces,4.72 x 3.54 x 2.56 inches,2023-06-23
,B07P6K9WLJ,,ECCPP,"Blower Motor Fan Resistor Air Conditioning Replacement Parts ECCPP fit for Chevrolet Colorado/SSR, for GMC Canyon, for Isuzu i-280/ i-350/ i-290/ i-370 15218254",https://m.media-amazon.com/images/I/41wjFOde+uL._AC_US200_.jpg,B07P6K9WLJ,Automotive:Replacement Parts:Engine Cooling & Climate Control:Heating:Blower Motors,Automotive,"3,612,879",,,"Automotive Replacement Blower Motors
Automotive Replacement Air Conditioning Products","9843
61508",0,,0,,19.99,,,,1,,4.00,,2019-02-25,FBM,6,1,1,QINCHYE,CN,"公司名称：shenzhenshiqingchushiyeyouxiangongsi
办公地址：
金西城工业园一栋四楼四零二
深圳市
龙华新区大浪街道洁玉街
广东省
518000
CN",FBM,,,,Y,,,1.41 ounces,1.38 x 2.76 x 3.54 inches,2023-06-23
,B09TVK2TP3,,ANGLEWIDE,"15218254 HVAC Blower motor Resistor with Wire harness ANGLEWIDE fit for 2004-2012 for Chevrolet for Colorado,2003-2006 for Chevrolet for SSR,04-12 for GMC for Canyon,07-08 for Isuzu for i-290",https://m.media-amazon.com/images/I/41RF8ma5jFL._AC_US200_.jpg,B09TVK2TP3,Automotive:Replacement Parts:Engine Cooling & Climate Control:Heating:Blower Motors,Automotive,"3,189,612",,,"Automotive Blower Motors
Automotive Replacement Blower Motors
Automotive Replacement Air Conditioning Products","4423
8854
53550",0,,0,,25.99,,,,,,,,2022-03-03,FBM,,1,1,ANGLEWIDE,CN,公司名称：Shenzhenshimeitumaoyifazhanyouxiangongsi,FBM,,,,Y,,,,,2023-06-23
,B09MM48B57,,AINTIER,Aintier HVAC Blower Motor Resistor Wire harness 15218254 compatible with 2004-2012 for Chevry for Colorado /2003-2006 for Chevry for SSR /2004-2012 for GMC for Canyon /2007-2008 for Isuzu for i-290,https://m.media-amazon.com/images/I/41LFFCE2ilL._AC_US200_.jpg,B09MM48B57,Automotive:Replacement Parts:Engine Cooling & Climate Control:Heating:Blower Motors,Automotive,"3,628,393",,,"Automotive Blower Motors
Automotive Replacement Blower Motors
Automotive Replacement Air Conditioning Products","5173
9889
61828",0,,0,,17.99,,,,,,,,2021-11-25,FBM,,1,1,Aintier,CN,公司名称：yiyangshiziyangquliangdaqipeijingyingyouxiangongsi,FBM,,,,,,,1.41 ounces,4.72 x 3.54 x 1.18 inches,2023-06-23
,B0BMQCZKGZ,,Ineedup,INEEDUP AC Blower Motor Resistor Wire harness fit for 2004-2012 for Chevry for Colorado /2003-2006 for Chevry for SSR /2004-2012 for GMC for Canyon /2007-2008 for Isuzu for i-290 15218254,https://m.media-amazon.com/images/I/41SsbIjZ-yL._AC_US200_.jpg,B0BMQCZKGZ,Automotive:Replacement Parts:Engine Cooling & Climate Control:Heating:Blower Motors,Automotive,"3,446,071",,,"Automotive Blower Motors
Automotive Replacement Blower Motors
Automotive Replacement Air Conditioning Products","4858
9467
58363",0,,0,,15.96,,,,,,,,2022-11-16,FBM,,1,1,Ineedup,CN,"公司名称：gongzhigang
办公地址：
新桥河镇新桥山村塘咀组一楼102
益阳市
资阳区
湖南省
413000
CN",FBM,,,,,,,1.41 ounces,0.39 x 0.39 x 0.39 inches,2023-06-23
,B07P393TJZ,,cciyu,"cciyu HVAC Heater Blower Motor Wire Harness Heating and Air Conditioning 15218254 AC Blower Control Module fit for Chevy Colorado/SSR, 2004-2012 for GMC Canyon, for Isuzu i-280/ i-350/ i-290/ i-370",https://m.media-amazon.com/images/I/4122jllTRML._AC_US200_.jpg,B07P393TJZ,Automotive:Replacement Parts:Engine Cooling & Climate Control,Automotive,"1,514,119",,,Automotive Replacement Engine Cooling & Climate Control,59913,0,,0,,20.99,,,,,,,,2019-02-20,FBM,7,1,1,cciyu,CN,公司名称：SHENZHENCHIYOUHUWAIYONGPINYOUXIANGONGSI,FBM,,,,Y,,,1.41 ounces,0.39 x 0.39 x 0.39 inches,2023-06-23
,B0BZ3QNDBN,Color: Black,CULMKARI,CULMKARI Glove Box Latch Handle Fits for 2004-2012 Chevy Colorado GMC Canyon Hummer H3 Replaces 10391626 (Black),https://m.media-amazon.com/images/I/4180izlsHHL._AC_US200_.jpg,B0BZ3P7P3L,Automotive:Interior Accessories:Consoles & Organizers:Glove Box Organizers,Automotive,"1,524,079",,,Glove Box Organizers,1293,0,,0,,11.99,,,,,,,,2023-03-20,FBA,7,2,1,Icezest,CN,公司名称：Weifang Yuebeishangmaoyouxiangongsi,FBA,,,,Y,,,2.57 ounces,3.74 x 2.76 x 2.76 inches,2023-06-21
